0.0	1.9761646527926706e-18	-6.246437874179569e-19	1.859671489717765e-18	-1.5746413946832923e-17	-1.262386647073146e-18	-1.5222042774314164e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.5	2.724047762686928e-18	-2.413904546062057e-18	-2.3384160753379352e-18	-2.2903051693724348e-17	-4.242587155198799e-17	1.0164499208283004e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.2540466874896968	0.0005757473375415635	0.07985668014735377	0.0910371253896108	-0.02526138553595643	-0.05332039145532904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.23286475195903597	-0.0005277426061817476	-0.25083992024970836	-0.2859591111270025	0.13418634471019203	0.28323341242394656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0009995873077264417	-2.2653699473502823e-6	0.0021222627517067556	0.002419393091227097	0.004183644805121811	0.008830615343778169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-4.130400199782181e-18	1.9073642885725346e-18	6.334558362206784e-18	4.413008969816277e-17	2.581639844989768e-17	-3.481806176517059e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.2710625766208317e-18	-1.9981268836635458e-19	-1.4669065170750243e-18	-1.8520583853221398e-17	-1.5595312542940645e-17	1.8422035866282752e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.4210526315789473	6.242742095935496e-19	-3.0058460130375775e-19	-1.5802043053193845e-19	-7.838038604011369e-18	-1.5979746875301597e-17	3.7827629934294265e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.23566461025889082	0.0005340879397013229	0.06007998966449404	0.0684915719311235	-0.014738167492303111	-0.03110854148935087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.23278843292191054	-0.0005275696439484505	-0.24987213083831017	-0.2848558250170174	0.13170132848960908	0.2779881721157324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
