0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.001	-0.2663231795649297	-4.061157046457614e-7	-1.5316149026625436e-7	-0.0005744303877719568	0.0035249308039222993	-9.154852323771611e-7
0.002	-0.26473210233446054	-9.487199092400211e-8	6.673500169927313e-9	-0.0006914251117710093	0.004242897726856348	-1.0335482492275966e-6
0.003	-0.264002425777646	-9.391828272406103e-8	7.186895187405256e-9	-0.0008092340282188	0.004965815682514345	-1.205452414535747e-6
0.004	-0.2632741057505365	-9.198515486334781e-8	8.203035202178587e-9	-0.0009263745409881982	0.005684638789350023	-1.3762105058947225e-6
0.005	-0.2625498957924877	-9.006607618857888e-8	9.211815964124691e-9	-0.0010428560440563842	0.006399418980633827	-1.546007859246822e-6
0.006	-0.26182975993441926	-8.815777620522677e-8	1.0214928542113075e-8	-0.0011586823589629046	0.007110178826959783	-1.7148500283110947e-6
0.007	-0.261113674677275	-8.626020889654796e-8	1.12123990604513e-8	-0.0012738571920992848	0.007816940929669123	-1.8827425037957306e-6
0.008	-0.2604016171385595	-8.43733145321836e-8	1.2204259209246114e-8	-0.0013883842112263547	0.008519727772609157	-2.0496906461931678e-6
0.009	-0.25969356464785925	-8.249703318886279e-8	1.3190540534939983e-8	-0.001502267060597405	0.009218561714737268	-2.215699770055046e-6
0.01	-0.2589894946757795	-8.063130519022074e-8	1.4171274414591656e-8	-0.0016155093634989516	0.009913464989485476	-2.3807751574784276e-6
0.011	-0.2582893848217632	-7.877607118040514e-8	1.5146492050276064e-8	-0.001728114722773015	0.01060445970533746	-2.5449220604514867e-6
0.012	-0.2575932128116679	-7.69312721363858e-8	1.6116224468099377e-8	-0.0018400867209741286	0.011291567846366429	-2.7081457013395603e-6
0.013	-0.25690095649665085	-7.50968493642001e-8	1.7080502520985984e-8	-0.0019514289205109702	0.011974811273035315	-2.870451273132587e-6
0.014	-0.256212593852444	-7.327274450220133e-8	1.8039356887169863e-8	-0.0020621448637568257	0.012654211722863459	-3.031843939613582e-6
0.015	-0.25552810297864476	-7.145889951610409e-8	1.899281807284568e-8	-0.0021722380731627323	0.013329790811119098	-3.1923288355243532e-6
0.016	-0.2548474620981067	-6.96552566977084e-8	1.994091641278648e-8	-0.002281712051355283	0.01400157003141925	-3.351911066708084e-6
0.017	-0.254170649556127	-6.786175866467224e-8	2.088368207039979e-8	-0.002390570281267298	0.014669570756531518	-3.510595710299992e-6
0.018	-0.2534976438198334	-6.607834835600568e-8	2.182114504020256e-8	-0.0024988162262364277	0.015333814238979145	-3.668387814870971e-6
0.019	-0.25282842347741025	-6.430496903280007e-8	2.2753335147489105e-8	-0.002606453330129641	0.015994321611804935	-3.825292400609407e-6
0.02	-0.25216296723738524	-6.254156427364482e-8	2.3680282050567326e-8	-0.0027134850174579186	0.016651113889275062	-3.981314459487808e-6
0.021	-0.25150125392818345	-6.078807797610579e-8	2.460201524014188e-8	-0.002819914693448006	0.017304211967319363	-4.136458955367944e-6
0.022	-0.2508432624972855	-5.904445435252899e-8	2.5518564041323116e-8	-0.0029257457441778127	0.01795363662436223	-4.2907308241976436e-6
0.023	-0.2501889720105567	-5.731063792902133e-8	2.6429957614427038e-8	-0.0030309815366843084	0.018599408521984682	-4.444134974168695e-6
0.024	-0.24953836165165266	-5.5586573544415054e-8	2.733622495534448e-8	-0.003135625419059105	0.01924154820551091	-4.596676285855924e-6
0.025	-0.24889141072132226	-5.387220634778597e-8	2.8237394896893333e-8	-0.003239680720560607	0.01988007610469648	-4.748359612380593e-6
0.026	-0.24824809863675174	-5.2167481794197174e-8	2.913349611096927e-8	-0.0033431507517194827	0.02051501253437555	-4.8991897795637994e-6
0.027	-0.2476084049308483	-5.047234564960785e-8	3.002455710612617e-8	-0.0034460388044538753	0.02114637769516784	-5.049171586095407e-6
0.028	-0.24697230925160263	-4.8786743982035884e-8	3.091060623212976e-8	-0.003548348152171965	0.021774191674108018	-5.198309803682627e-6
0.029	-0.24633979136171294	-4.711062316468412e-8	3.1791671678268834e-8	-0.0036500820498324175	0.02239847444501663	-5.346609177138564e-6
0.03	-0.24571083113738948	-4.5443929869754295e-8	3.2667781476714654e-8	-0.0037512437341366864	0.02301924586968014	-5.494074424662324e-6
0.031	-0.24508540856808414	-4.378661107209918e-8	3.3538963500534326e-8	-0.0038518364235724696	0.02363652569811762	-5.640710237902741e-6
0.032	-0.2444635037559669	-4.213861404461081e-8	3.440524546613868e-8	-0.003951863318497948	0.02425033356909765	-5.786521282080871e-6
0.033	-0.24384509691504722	-4.0499886355314845e-8	3.526665493476009e-8	-0.00405132760128309	0.024860689011005424	-5.931512196195795e-6
0.034	-0.24323016837058936	-3.887037586808163e-8	3.612321931218888e-8	-0.004150232436403688	0.02546761144241983	-6.075687593162243e-6
0.035	-0.2426186985585957	-3.7250030740644195e-8	3.6974965849686e-8	-0.004248580970524468	0.026071120172623412	-6.219052059931292e-6
0.036	-0.24201066802487206	-3.56387994194511e-8	3.7821921646738485e-8	-0.0043463763326494174	0.026671234402524852	-6.361610157709346e-6
0.037	-0.24140605742484714	-3.4036630644090514e-8	3.866411364879613e-8	-0.004443621634150829	0.02726797322483721	-6.503366422001218e-6
0.038	-0.24080484752286635	-3.2443473440877794e-8	3.950156865053323e-8	-0.004540319968882881	0.02786135562477489	-6.644325362774849e-6
0.039	-0.24020701919123671	-3.085927712304299e-8	4.0334313295834204e-8	-0.004636474413335252	0.02845140048099629	-6.784491464685915e-6
