0.40192378864668404	9.548865948460285e-5	-3.270460317395715e-5	-5.16485458746043e-5	4.091527151800944e-5	1.0944532469476167e-6	0.16012815507593553
-1.5	-0.0011536988354902819	0.00039513867714475293	0.0006240203554144941	-0.0004943403893659842	0.16012153103619156	-2.568481137302118e-11
0.0	-0.18159094250145433	-0.0030198254616567574	-0.181604595728077	0.08502282305705842	-0.000329720514709373	-3.8059970568088785e-7
0.0	0.1468125923362935	-0.04944006714657592	0.12280471503494438	0.0711003051179213	0.0009168568485262783	1.0598949134391367e-6
0.0	0.039531785007054905	0.15133336484139365	0.0001595906163320515	0.021328878826882634	-2.176106298861114e-5	-2.314900135642944e-8
0.0	-0.001209523020340851	0.00041425830684561806	0.0006542149145106961	-0.0005182601060697987	-1.3863073468553551e-5	-1.598505673159088e-8
0.3807699050337007	-1.5895279613601948e-14	-1.946420784843687e-15	7.768103482976876e-15	-1.3766786972666773e-14	7.815539749937901e-14	0.1601281538139571
-1.4210526315789473	-0.0011160237077713112	0.00038223504955215863	0.0006036423799271793	-0.0004781972359415185	0.16012196285357397	4.722306626065602e-10
0.0	-0.16917765915505234	-0.0037713379200146188	-0.1719062356482572	0.09108005000826751	-0.000257793748895679	-2.974100149755505e-7
0.0	0.1467952300248297	-0.04943430899991887	0.12280179833579098	0.07109517040570583	0.0009167161037805722	1.059727999204043e-6
0.0	0.03952695106857854	0.15133496799928864	0.00015877856176784266	0.02132744924286724	-2.1800248522611986e-5	-2.3195472887152294e-8
0.0	0.0036285690610201897	-0.001242774920536036	-0.0019626447435308076	0.001554780318208388	4.158922040519085e-5	4.795517021187692e-8
0.3596160214207173	9.548865948433806e-5	-3.270460317375086e-5	-5.164854587445809e-5	4.091527151793551e-5	1.0944532444269142e-6	0.1601281550759278
-1.3421052631578947	-0.0012217345053839926	0.00041844070690423346	0.0006608199443554598	-0.0005234925203323591	0.16012075123831832	-9.248159059066939e-10
0.0	-0.15678123012225956	-0.0045713517641572735	-0.16220855564386688	0.09712911791617226	-0.0001858911560441258	-2.1424982941973576e-7
0.0	0.1467015429746321	-0.04940314314232368	0.12278683972954797	0.07106729175887079	0.0009159518552741286	1.0588231418163779e-6
0.0	0.03950003530615553	0.15134392091148066	0.00015447394260364677	0.021319441426960704	-2.2019769241377e-5	-2.345539521912451e-8
0.0	-0.006047615101692446	0.0020712915342239904	0.003271074572547087	-0.0025913005303439514	-6.931536734133738e-5	-7.992528061292701e-8
0.33846213780773393	-1.5393965413701265e-14	-1.8640169366735262e-15	7.503114024780766e-15	-1.346538823294592e-14	7.360911197692484e-14	0.16012815381395146
