-2.657318869106047e-5	-2.116316800642752e-5	0.00025708883979920125	0.00019788820416574146	0.0007955325860934288	0.0010972924037240483	0.0007251549428134821	0.0007719614064178259	-0.004903843966856578	-0.004903843966856578	0.004720659265692287	0.004720659265692287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01701127545702555	-0.01701127545702555	-0.01655060985005593	0.01655060985005593	-8023.211363207577	0.0
2.652632376097649e-5	-2.1236065901822676e-5	-0.0002569970545733432	0.000197960404426736	0.0007957874633042857	-0.001096910230798084	0.0006312439313788235	-0.0008282910596965476	-0.004905560337960783	-0.004905560337960783	-0.004719007781284955	-0.004719007781284955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017017236723484052	-0.017017236723484052	0.016544816896535502	-0.016544816896535502	-7775.305872077492	0.0
2.2832026146227715e-5	1.848813847271941e-5	-0.0009712736799491622	-0.0010547872137803278	-0.008990215830294437	-0.008960877298433634	-0.0009707394698425524	-0.00104130556548602	0.00023259898459644123	0.00023259898459644123	-0.00019098988752128774	-0.00019098988752128774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.821580108091239e-5	1.821580108091239e-5	-6.912048534195812e-6	6.912048534195812e-6	-1019.2417267241532	0.0
-2.2982303996523224e-5	1.83856030836922e-5	0.0009793223472148499	-0.00104616604393389	-0.008916462765488435	0.009035237416286892	-0.0008380533133247596	0.0011280267364718556	0.0002306955354470144	0.0002306955354470144	0.0001925744364298551	0.0001925744364298551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.806663228094995e-5	1.806663228094995e-5	6.969472237846322e-6	-6.969472237846322e-6	-946.3625288898138	0.0
0.00010990910088409365	-0.0001284547467390508	-1.7326553936068882e-5	2.3062725378217613e-5	1.3103401823953725e-5	2.083596954044515e-5	0.009872932824305632	-0.009493244266604903	-5.54934253263108e-6	-5.54934253263108e-6	-2.9419730996912944e-6	-2.9419730996912944e-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8385248107415104e-6	-2.8385248107415104e-6	1.4029460599810355e-6	-1.4029460599810355e-6	-111.04191630161102	0.0
0.00012442841078734576	0.00010742432136026593	-1.9581568036780083e-5	-1.93361804094382e-5	-1.099810210679553e-5	2.3559613328747615e-5	-0.009328703119080633	-0.009875136891252584	4.652262845531326e-6	4.652262845531326e-6	-3.324621760169089e-6	-3.324621760169089e-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.379935362717101e-6	2.379935362717101e-6	1.5855537597979158e-6	-1.5855537597979158e-6	-110.48734765721707	0.0
0.21366589894289087	0.16491045069325957	-0.26307888172627925	-0.18821811610832326	-0.08914836669682587	-0.12209041769629729	-0.07357583428592948	-0.07827228777524935	0.9846199641863524	0.9846199641863524	-0.9921410971949919	-0.9921410971949919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015029651092903556	0.015029651092903556	-0.007858902805008172	0.007858902805008172	-101.16980138797953	0.0
-0.21329131729564468	0.16548112393275666	0.2629850329379877	-0.18828687477043304	-0.0891769702346405	0.12204792059114922	-0.06404993362685726	0.0839862164582952	0.9849649722000002	0.9849649722000002	0.9917938467058236	0.9917938467058236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015035027799999835	0.015035027799999835	0.007856198053981392	-0.007856198053981392	-101.09844350696609	0.0
-0.1842699347093928	-0.14462170252933898	0.9917807362669194	1.0	1.0	0.9917699889030538	0.09900963836234468	0.10613734531986	-0.005431817215877319	-0.005431817215877319	0.0032386654763199058	0.0032386654763199058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01207311895161249	0.01207311895161249	0.01072659425199001	-0.01072659425199001	-16.199488064705033	-53.13301809385457
0.18551225544867406	-0.14385380303368542	-1.0	0.991827441359491	0.9917964176990609	-1.0	0.08550818930629453	-0.11500641890489839	-0.005387369712154559	-0.005387369712154559	-0.0032655351731979104	-0.0032655351731979104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01197433078734744	0.01197433078734744	-0.010815594252326984	0.010815594252326984	-16.199488064705033	53.13301809385456
-0.883364542842249	1.0	0.0183469885660185	-0.022484520915594518	-0.0020860504390392376	-0.001654078825096142	-1.0	0.9613442162131584	0.0002922432410449733	0.0002922432410449733	0.00017526578491616263	0.00017526578491616263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002559671053690501	-0.0002559671053690501	0.00014930592123503153	-0.00014930592123503153	-15.352465559915517	-55.48665332098176
-1.0	-0.8362094565057734	0.020733565221825352	0.01884977607304199	0.0017501547727462082	-0.0018705942887521107	0.9448534908650194	1.0	-0.00024499833624059566	-0.00024499833624059566	0.00019806124016247216	0.00019806124016247216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021456629404262404	0.00021456629404262404	0.0001687137355584628	-0.0001687137355584628	-15.352465559915517	55.48665332098175
